step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z
470,-25.6514416,-6.33309674e-06,0.29998365,60.8902397,-9.96544361,0.399981052,-19.8438301,-5.8150692,0.349978298,17.3584633,38.76754,0.39997527,-20.0600491,-29.2861843,0.399972111,-13.5177422,-28.8096924,0.424968749,-13.9184361,33.9565392,0.449965149,35.3923874,-13.8402939,0.47496143
471,-25.7126617,-6.34821163e-06,0.29998365,61.0367203,-9.98983002,0.399981052,-19.8938751,-5.82845116,0.349978298,17.3991871,38.8660126,0.39997527,-20.1141644,-29.3601322,0.399972111,-13.5600777,-28.8843212,0.424968749,-13.9604034,34.0464668,0.449965149,35.4794502,-13.8759127,0.47496146
472,-25.7738819,-6.36332652e-06,0.29998365,61.1832008,-10.0142164,0.399981052,-19.9439201,-5.84183311,0.349978298,17.4399109,38.9644852,0.39997527,-20.1682796,-29.4340801,0.399972111,-13.6024132,-28.95895,0.424968749,-14.0023708,34.1363945,0.449965149,35.5665131,-13.9115314,0.47496146
473,-25.8351021,-6.37844141e-06,0.29998365,61.3296814,-10.0386028,0.399981052,-19.9939651,-5.85521507,0.349978298,17.4806347,39.0629578,0.39997527,-20.2223949,-29.508028,0.399972111,-13.6447487,-29.0335789,0.424968749,-14.0443382,34.2263222,0.449965149,35.6535759,-13.9471502,0.47496146
474,-25.8963223,-6.3935563e-06,0.29998365,61.476162,-10.0629892,0.399981052,-20.0440102,-5.86859703,0.349978298,17.5213585,39.1614304,0.3999753,-20.2765102,-29.5819759,0.399972111,-13.6870842,-29.1082077,0.424968749,-14.0863056,34.3162498,0.449965149,35.7406387,-13.982769,0.47496146
475,-25.9575424,-6.4086712e-06,0.29998365,61.6226425,-10.0873756,0.399981052,-20.0940552,-5.88197899,0.349978298,17.5620823,39.259903,0.3999753,-20.3306255,-29.6559238,0.399972111,-13.7294197,-29.1828365,0.424968749,-14.128273,34.4061775,0.449965149,35.8277016,-14.0183878,0.47496146
476,-26.0187626,-6.42378609e-06,0.29998365,61.7691231,-10.111762,0.399981052,-20.1441002,-5.89536095,0.349978298,17.6028061,39.3583755,0.3999753,-20.3847408,-29.7298717,0.399972111,-13.7717552,-29.2574654,0.424968749,-14.1702404,34.4961052,0.449965149,35.9147644,-14.0540066,0.47496146
477,-26.0799828,-6.43890098e-06,0.29998365,61.9156036,-10.1361485,0.399981052,-20.1941452,-5.9087429,0.349978298,17.6435299,39.4568481,0.3999753,-20.4388561,-29.8038197,0.399972111,-13.8140907,-29.3320942,0.424968749,-14.2122078,34.5860329,0.449965149,36.0018272,-14.0896254,0.47496146
478,-26.1412029,-6.45401587e-06,0.29998365,62.0620842,-10.1605349,0.399981052,-20.2441902,-5.92212486,0.349978298,17.6842537,39.5553207,0.3999753,-20.4929714,-29.8777676,0.399972111,-13.8564262,-29.406723,0.424968749,-14.2541752,34.6759605,0.449965149,36.0888901,-14.1252441,0.47496146
479,-26.2024231,-6.46913077e-06,0.29998365,62.2085648,-10.1849213,0.399981052,-20.2942352,-5.93550682,0.349978298,17.7249775,39.6537933,0.3999753,-20.5470867,-29.9517155,0.399972111,-13.8987617,-29.4813519,0.424968749,-14.2961426,34.7658882,0.449965149,36.1759529,-14.1608629,0.47496146
480,-26.2636433,-6.48424566e-06,0.29998365,62.3550453,-10.2093077,0.399981052,-20.3442802,-5.94888878,0.349978298,17.7657013,39.7522659,0.3999753,-20.601202,-30.0256634,0.399972111,-13.9410973,-29.5559807,0.424968749,-14.33811,34.8558159,0.449965149,36.2630157,-14.1964817,0.47496146
481,-26.3248634,-6.49936055e-06,0.29998365,62.5015259,-10.2336941,0.399981052,-20.3943253,-5.96227074,0.349978298,17.8064251,39.8507385,0.3999753,-20.6553173,-30.0996113,0.399972111,-13.9834328,-29.6306095,0.424968749,-14.3800774,34.9457436,0.449965149,36.3500786,-14.2321005,0.47496146
482,-26.3860836,-6.51447544e-06,0.29998365,62.6480064,-10.2580805,0.399981052,-20.4443703,-5.97565269,0.349978298,17.8471489,39.9492111,0.3999753,-20.7094326,-30.1735592,0.399972111,-14.0257683,-29.7052383,0.424968749,-14.4220448,35.0356712,0.449965149,36.4371414,-14.2677193,0.47496146
483,-26.4473038,-6.52959034e-06,0.29998365,62.794487,-10.2824669,0.399981052,-20.4944153,-5.98903465,0.349978298,17.8878727,40.0476837,0.3999753,-20.7635479,-30.2475071,0.399972111,-14.0681038,-29.7798672,0.424968749,-14.4640121,35.1255989,0.449965149,36.5242043,-14.3033381,0.47496146
484,-26.5085239,-6.54470523e-06,0.29998365,62.9409676,-10.3068533,0.399981052,-20.5444603,-6.00241661,0.349978298,17.9285965,40.1461563,0.3999753,-20.8176632,-30.321455,0.399972111,-14.1104393,-29.854496,0.424968749,-14.5059795,35.2155266,0.449965149,36.6112671,-14.3389568,0.47496146
485,-26.5697441,-6.55982012e-06,0.29998365,63.0874481,-10.3312397,0.399981081,-20.5945053,-6.01579857,0.349978298,17.9693203,40.2446289,0.3999753,-20.8717785,-30.3954029,0.399972111,-14.1527748,-29.9291248,0.424968749,-14.5479469,35.3054543,0.449965149,36.6983299,-14.3745756,0.47496146
486,-26.6309643,-6.57493501e-06,0.29998365,63.2339287,-10.3556261,0.399981081,-20.6445503,-6.02918053,0.349978298,18.0100441,40.3431015,0.3999753,-20.9258938,-30.4693508,0.399972111,-14.1951103,-30.0037537,0.424968749,-14.5899143,35.3953819,0.449965119,36.7853928,-14.4101944,0.47496146
487,-26.6921844,-6.59004991e-06,0.29998365,63.3804092,-10.3800125,0.399981081,-20.6945953,-6.04256248,0.349978298,18.0507679,40.4415741,0.3999753,-20.9800091,-30.5432987,0.399972111,-14.2374458,-30.0783825,0.424968749,-14.6318817,35.4853096,0.449965119,36.8724556,-14.4458132,0.47496146
488,-26.7534046,-6.6051648e-06,0.29998365,63.5268898,-10.4043989,0.399981081,-20.7446404,-6.05594444,0.349978298,18.0914917,40.5400467,0.3999753,-21.0341244,-30.6172466,0.399972111,-14.2797813,-30.1530113,0.424968749,-14.6738491,35.5752373,0.449965119,36.9595184,-14.481432,0.47496146
489,-26.8146248,-6.62027969e-06,0.29998365,63.6733704,-10.4287853,0.399981081,-20.7946854,-6.0693264,0.349978298,18.1322155,40.6385193,0.3999753,-21.0882397,-30.6911945,0.399972081,-14.3221169,-30.2276402,0.424968749,-14.7158165,35.6651649,0.449965119,37.0465813,-14.5170507,0.47496146
490,-26.875845,-6.63539458e-06,0.29998365,63.8198509,-10.4531717,0.399981081,-20.8447304,-6.08270836,0.349978298,18.1729393,40.7369919,0.3999753,-21.142355,-30.7651424,0.399972081,-14.3644524,-30.302269,0.424968749,-14.7577839,35.7550926,0.449965119,37.1336441,-14.5526695,0.47496146
491,-26.9370651,-6.65050948e-06,0.29998365,63.9663315,-10.4775581,0.399981081,-20.8947754,-6.09609032,0.349978298,18.2136631,40.8354645,0.3999753,-21.1964703,-30.8390903,0.399972081,-14.4067879,-30.3768978,0.424968749,-14.7997513,35.8450203,0.449965119,37.2207069,-14.5882883,0.47496146
492,-26.9982853,-6.66562437e-06,0.29998365,64.1128159,-10.5019445,0.399981081,-20.9448204,-6.10947227,0.349978298,18.2543869,40.9339371,0.3999753,-21.2505856,-30.9130383,0.399972081,-14.4491234,-30.4515266,0.424968749,-14.8417187,35.934948,0.449965119,37.3077698,-14.6239071,0.47496146
493,-27.0595055,-6.68073926e-06,0.29998365,64.2593002,-10.5263309,0.399981081,-20.9948654,-6.12285423,0.349978298,18.2951107,41.0324097,0.3999753,-21.3047009,-30.9869862,0.399972081,-14.4914589,-30.5261555,0.424968749,-14.8836861,36.0248756,0.449965119,37.3948326,-14.6595259,0.47496146
494,-27.1207256,-6.69585415e-06,0.29998365,64.4057846,-10.5507174,0.399981081,-21.0449104,-6.13623619,0.349978298,18.3358345,41.1308823,0.3999753,-21.3588161,-31.0609341,0.399972081,-14.5337944,-30.6007843,0.424968749,-14.9256535,36.1148033,0.449965119,37.4818954,-14.6951447,0.47496146
495,-27.1819458,-6.71096905e-06,0.29998365,64.552269,-10.5751038,0.399981081,-21.0949554,-6.14961815,0.349978298,18.3765583,41.2293549,0.3999753,-21.4129314,-31.134882,0.399972081,-14.5761299,-30.6754131,0.424968749,-14.9676208,36.204731,0.449965119,37.5689583,-14.7307634,0.47496146
496,-27.243166,-6.72608394e-06,0.29998365,64.6987534,-10.5994902,0.399981081,-21.1450005,-6.16300011,0.349978298,18.4172821,41.3278275,0.3999753,-21.4670467,-31.2088299,0.399972081,-14.6184654,-30.750042,0.424968749,-15.0095882,36.2946587,0.449965119,37.6560211,-14.7663822,0.47496146
497,-27.3043861,-6.74119883e-06,0.29998365,64.8452377,-10.6238766,0.399981081,-21.1950455,-6.17638206,0.349978298,18.4580059,41.4263,0.3999753,-21.521162,-31.2827778,0.399972081,-14.6608009,-30.8246708,0.424968749,-15.0515556,36.3845863,0.449965119,37.743084,-14.802001,0.47496146
498,-27.3656063,-6.75631372e-06,0.29998365,64.9917221,-10.648263,0.399981081,-21.2450905,-6.18976402,0.349978298,18.4987297,41.5247726,0.3999753,-21.5752773,-31.3567257,0.399972081,-14.7031364,-30.8992996,0.424968749,-15.093523,36.474514,0.449965119,37.8301468,-14.8376198,0.47496146
499,-27.4268265,-6.77142862e-06,0.29998365,65.1382065,-10.6726494,0.399981052,-21.2951355,-6.20314598,0.349978298,18.5394535,41.6232452,0.3999753,-21.6293926,-31.4306736,0.399972081,-14.745472,-30.9739285,0.424968749,-15.1354904,36.5644417,0.449965119,37.9172096,-14.8732386,0.47496146
500,-27.4880466,-6.78654351e-06,0.29998365,65.2846909,-10.6970358,0.399981052,-21.3451805,-6.21652794,0.349978298,18.5801773,41.7217178,0.3999753,-21.6835079,-31.5046215,0.399972081,-14.7878075,-31.0485573,0.424968749,-15.1774578,36.6543694,0.449965119,38.0042725,-14.9088573,0.47496146
501,-27.5492668,-6.8016584e-06,0.29998365,65.4311752,-10.7214222,0.399981052,-21.3952255,-6.2299099,0.349978298,18.6209011,41.8201904,0.3999753,-21.7376232,-31.5785694,0.399972111,-14.830143,-31.1231861,0.424968749,-15.2194252,36.744297,0.449965119,38.0913353,-14.9444761,0.47496146
502,-27.610487,-6.81677329e-06,0.29998365,65.5776596,-10.7458086,0.399981052,-21.4452705,-6.24329185,0.349978298,18.6616249,41.918663,0.3999753,-21.7917385,-31.6525173,0.399972111,-14.8724785,-31.1978149,0.424968749,-15.2613926,36.8342247,0.449965119,38.1783981,-14.9800949,0.47496146
503,-27.6717072,-6.83188819e-06,0.29998365,65.724144,-10.770195,0.399981052,-21.4953156,-6.25667381,0.349978298,18.7023487,42.0171356,0.3999753,-21.8458538,-31.7264652,0.399972111,-14.914814,-31.2724438,0.424968749,-15.30336,36.9241524,0.449965119,38.265461,-15.0157137,0.47496146
504,-27.7329273,-6.84700308e-06,0.29998365,65.8706284,-10.7945814,0.399981052,-21.5453606,-6.27005577,0.349978298,18.7430725,42.1156082,0.3999753,-21.8999691,-31.8004131,0.399972111,-14.9571495,-31.3470726,0.424968749,-15.3453274,37.01408,0.449965119,38.3525238,-15.0513325,0.47496146
505,-27.7941475,-6.86211797e-06,0.29998365,66.0171127,-10.8189678,0.399981052,-21.5954056,-6.28343773,0.349978298,18.7837963,42.2140808,0.3999753,-21.9540844,-31.874361,0.399972111,-14.999485,-31.4217014,0.424968749,-15.3872948,37.1040077,0.449965119,38.4395866,-15.0869513,0.47496146
506,-27.8553677,-6.87723286e-06,0.29998365,66.1635971,-10.8433542,0.399981052,-21.6454506,-6.29681969,0.349978298,18.8245201,42.3125534,0.3999753,-22.0081997,-31.9483089,0.399972111,-15.0418205,-31.4963303,0.424968749,-15.4292622,37.1939354,0.449965119,38.5266495,-15.12257,0.47496146
507,-27.9165878,-6.89234776e-06,0.29998365,66.3100815,-10.8677406,0.399981052,-21.6954956,-6.31020164,0.349978298,18.8652439,42.411026,0.3999753,-22.062315,-32.0222588,0.399972111,-15.084156,-31.5709591,0.424968749,-15.4712296,37.2838631,0.449965119,38.6137123,-15.1581888,0.47496146
508,-27.977808,-6.90746265e-06,0.29998365,66.4565659,-10.892127,0.399981052,-21.7455406,-6.3235836,0.349978298,18.9059677,42.5094986,0.3999753,-22.1164303,-32.0962067,0.399972111,-15.1264915,-31.6455879,0.424968749,-15.5131969,37.3737907,0.449965119,38.7007751,-15.1938076,0.47496146
509,-28.0390282,-6.92257754e-06,0.29998365,66.6030502,-10.9165134,0.399981052,-21.7955856,-6.33696556,0.349978298,18.9466915,42.6079712,0.3999753,-22.1705456,-32.1701546,0.399972111,-15.1688271,-31.7202168,0.424968749,-15.5551643,37.4637184,0.449965119,38.787838,-15.2294264,0.47496146
510,-28.1002483,-6.93769243e-06,0.29998365,66.7495346,-10.9408998,0.399981052,-21.8456306,-6.35034752,0.349978298,18.9874153,42.7064438,0.3999753,-22.2246609,-32.2441025,0.399972111,-15.2111626,-31.7948456,0.424968749,-15.5971317,37.5536461,0.449965119,38.8749008,-15.2650452,0.47496146
511,-28.1614685,-6.95280733e-06,0.29998365,66.896019,-10.9652863,0.399981052,-21.8956757,-6.36372948,0.349978298,19.0281391,42.8049164,0.3999753,-22.2787762,-32.3180504,0.399972111,-15.2534981,-31.8694744,0.424968749,-15.6390991,37.6435738,0.449965119,38.9619637,-15.3006639,0.47496146
512,-28.2226887,-6.96792222e-06,0.29998365,67.0425034,-10.9896727,0.399981052,-21.9457207,-6.37711143,0.349978298,19.0688629,42.903389,0.3999753,-22.3328915,-32.3919983,0.399972111,-15.2958336,-31.9441032,0.424968749,-15.6810665,37.7335014,0.449965119,39.0490265,-15.3362827,0.47496146
513,-28.2839088,-6.98303711e-06,0.29998365,67.1889877,-11.0140591,0.399981052,-21.9957657,-6.39049339,0.349978298,19.1095867,43.0018616,0.3999753,-22.3870068,-32.4659462,0.399972111,-15.3381691,-32.018734,0.424968749,-15.7230339,37.8234291,0.449965119,39.1360893,-15.3719015,0.47496146
514,-28.345129,-6.998152e-06,0.29998365,67.3354721,-11.0384455,0.399981052,-22.0458107,-6.40387535,0.349978298,19.1503105,43.1003342,0.3999753,-22.4411221,-32.5398941,0.399972111,-15.3805046,-32.0933647,0.424968749,-15.7650013,37.9133568,0.449965119,39.2231522,-15.4075203,0.47496146
515,-28.4063492,-7.0132669e-06,0.29998365,67.4819565,-11.0628319,0.399981052,-22.0958557,-6.41725731,0.349978298,19.1910343,43.1988068,0.3999753,-22.4952374,-32.613842,0.399972111,-15.4228401,-32.1679955,0.424968749,-15.8069687,38.0032845,0.449965119,39.310215,-15.4431391,0.47496146
516,-28.4675694,-7.02838179e-06,0.29998365,67.6284409,-11.0872183,0.399981052,-22.1459007,-6.43063927,0.349978298,19.2317581,43.2972794,0.3999753,-22.5493526,-32.6877899,0.399972111,-15.4651756,-32.2426262,0.424968749,-15.8489361,38.0932121,0.449965119,39.3972778,-15.4787579,0.47496146
517,-28.5287895,-7.04349668e-06,0.29998365,67.7749252,-11.1116047,0.399981052,-22.1959457,-6.44402122,0.349978298,19.2724819,43.395752,0.3999753,-22.6034679,-32.7617378,0.399972111,-15.5075111,-32.3172569,0.424968749,-15.8909035,38.1831398,0.449965119,39.4843407,-15.5143766,0.47496146
518,-28.5900097,-7.05861157e-06,0.29998365,67.9214096,-11.1359911,0.399981052,-22.2459908,-6.45740318,0.349978298,19.3132057,43.4942245,0.3999753,-22.6575832,-32.8356857,0.399972111,-15.5498466,-32.3918877,0.424968749,-15.9328709,38.2730675,0.449965119,39.5714035,-15.5499954,0.47496146
519,-28.6512299,-7.07372647e-06,0.29998365,68.067894,-11.1603775,0.399981052,-22.2960358,-6.47078514,0.349978298,19.3539295,43.5926971,0.3999753,-22.7116985,-32.9096336,0.399972111,-15.5921822,-32.4665184,0.424968749,-15.9748383,38.3629951,0.449965119,39.6584663,-15.5856142,0.47496146
520,-28.71245,-7.08884136e-06,0.29998365,68.2143784,-11.1847639,0.399981052,-22.3460808,-6.4841671,0.349978298,19.3946533,43.6911697,0.39997527,-22.7658138,-32.9835815,0.399972081,-15.6345177,-32.5411491,0.424968719,-16.0168056,38.4529228,0.449965119,39.7455292,-15.621233,0.47496146
521,-28.7736702,-7.10395625e-06,0.29998365,68.3608627,-11.2091503,0.399981052,-22.3961258,-6.49754906,0.349978298,19.4353771,43.7896423,0.39997527,-22.8199291,-33.0575294,0.399972081,-15.6768532,-32.6157799,0.424968749,-16.058773,38.5428505,0.449965119,39.832592,-15.6568518,0.47496146
522,-28.8348904,-7.11907114e-06,0.29998365,68.5073471,-11.2335367,0.399981052,-22.4461708,-6.51093102,0.349978298,19.4761009,43.8881149,0.39997527,-22.8740444,-33.1314774,0.399972081,-15.7191887,-32.6904106,0.424968749,-16.1007404,38.6327782,0.449965119,39.9196548,-15.6924706,0.47496146
523,-28.8961105,-7.13418603e-06,0.29998365,68.6538315,-11.2579231,0.399981052,-22.4962158,-6.52431297,0.349978298,19.5168247,43.9865875,0.39997527,-22.9281597,-33.2054253,0.399972081,-15.7615242,-32.7650414,0.424968749,-16.1427078,38.7227058,0.449965119,40.0067177,-15.7280893,0.47496146
524,-28.9573307,-7.14930093e-06,0.29998365,68.8003159,-11.2823095,0.399981052,-22.5462608,-6.53769493,0.349978298,19.5575485,44.0850601,0.39997527,-22.982275,-33.2793732,0.399972081,-15.8038597,-32.8396721,0.424968749,-16.1846752,38.8126335,0.449965119,40.0937805,-15.7637081,0.47496146
525,-29.0185509,-7.16441582e-06,0.29998365,68.9468002,-11.3066959,0.399981052,-22.5963058,-6.55107689,0.349978298,19.5982723,44.1835327,0.39997527,-23.0363903,-33.3533211,0.399972081,-15.8461952,-32.9143028,0.424968749,-16.2266426,38.9025612,0.449965149,40.1808434,-15.7993269,0.47496146
526,-29.079771,-7.17953071e-06,0.29998365,69.0932846,-11.3310823,0.399981052,-22.6463509,-6.56445885,0.349978298,19.6389961,44.2820053,0.39997527,-23.0905056,-33.427269,0.399972111,-15.8885307,-32.9889336,0.424968749,-16.26861,38.9924889,0.449965149,40.2679062,-15.8349457,0.47496146
527,-29.1409912,-7.1946456e-06,0.29998365,69.239769,-11.3554688,0.399981052,-22.6963959,-6.57784081,0.349978298,19.6797199,44.3804779,0.39997527,-23.1446209,-33.5012169,0.399972111,-15.9308662,-33.0635643,0.424968749,-16.3105774,39.0824165,0.449965149,40.354969,-15.8705645,0.47496146
528,-29.2022114,-7.2097605e-06,0.29998365,69.3862534,-11.3798552,0.399981052,-22.7464409,-6.59122276,0.349978298,19.7204437,44.4789505,0.39997527,-23.1987362,-33.5751648,0.399972111,-15.9732018,-33.138195,0.424968749,-16.3525448,39.1723442,0.449965149,40.4420319,-15.9061832,0.47496146
529,-29.2634315,-7.22487539e-06,0.29998365,69.5327377,-11.4042416,0.399981052,-22.7964859,-6.60460472,0.349978298,19.7611675,44.5774231,0.39997527,-23.2528515,-33.6491127,0.399972111,-16.0155373,-33.2128258,0.424968749,-16.3945122,39.2622719,0.449965119,40.5290947,-15.941802,0.47496146
530,-29.3246517,-7.23999028e-06,0.29998365,69.6792221,-11.428628,0.399981052,-22.8465309,-6.61798668,0.349978298,19.8018913,44.6758957,0.39997527,-23.3069668,-33.7230606,0.399972111,-16.0578728,-33.2874565,0.424968749,-16.4364796,39.3521996,0.449965119,40.6161575,-15.9774208,0.47496146
531,-29.3858719,-7.25510517e-06,0.29998365,69.8257065,-11.4530144,0.399981052,-22.8965759,-6.63136864,0.349978298,19.8426151,44.7743683,0.39997527,-23.3610821,-33.7970085,0.399972111,-16.1002083,-33.3620872,0.424968749,-16.478447,39.4421272,0.449965119,40.7032204,-16.0130405,0.47496146
532,-29.4470921,-7.27022007e-06,0.29998365,69.9721909,-11.4774008,0.399981052,-22.9466209,-6.6447506,0.349978298,19.8833389,44.8728409,0.39997527,-23.4151974,-33.8709564,0.399972111,-16.1425438,-33.436718,0.424968749,-16.5204144,39.5320549,0.449965119,40.7902832,-16.0486603,0.47496146
533,-29.5083122,-7.28533496e-06,0.29998365,70.1186752,-11.5017872,0.399981052,-22.996666,-6.65813255,0.349978298,19.9240627,44.9713135,0.39997527,-23.4693127,-33.9449043,0.399972111,-16.1848793,-33.5113487,0.424968749,-16.5623817,39.6219826,0.449965119,40.877346,-16.08428,0.47496146
534,-29.5695324,-7.30044985e-06,0.29998365,70.2651596,-11.5261736,0.399981052,-23.046711,-6.67151451,0.349978298,19.9647865,45.0697861,0.39997527,-23.523428,-34.0188522,0.399972111,-16.2272148,-33.5859795,0.424968749,-16.6043491,39.7119102,0.449965119,40.9644089,-16.1198997,0.47496146
535,-29.6307526,-7.31556474e-06,0.29998365,70.411644,-11.55056,0.399981052,-23.096756,-6.68489647,0.349978298,20.0055103,45.1682587,0.39997527,-23.5775433,-34.0928001,0.399972111,-16.2695503,-33.6606102,0.424968749,-16.6463165,39.8018379,0.449965119,41.0514717,-16.1555195,0.47496146
536,-29.6919727,-7.33067964e-06,0.29998365,70.5581284,-11.5749464,0.399981052,-23.146801,-6.69827843,0.349978298,20.0462341,45.2667313,0.39997527,-23.6316586,-34.166748,0.399972111,-16.3118858,-33.7352409,0.424968749,-16.6882839,39.8917656,0.449965119,41.1385345,-16.1911392,0.47496146
537,-29.7531929,-7.34579453e-06,0.29998365,70.7046127,-11.5993328,0.399981052,-23.196846,-6.71166039,0.349978298,20.0869579,45.3652039,0.39997527,-23.6857738,-34.240696,0.399972081,-16.3542213,-33.8098717,0.424968749,-16.7302513,39.9816933,0.449965119,41.2255974,-16.226759,0.47496146
538,-29.8144131,-7.36090942e-06,0.29998365,70.8510971,-11.6237192,0.399981052,-23.246891,-6.72504234,0.349978298,20.1276817,45.4636765,0.39997527,-23.7398891,-34.3146439,0.399972081,-16.3965569,-33.8845024,0.424968749,-16.7722187,40.0716209,0.449965119,41.3126602,-16.2623787,0.47496146
539,-29.8756332,-7.37602431e-06,0.29998365,70.9975815,-11.6481056,0.399981052,-23.296936,-6.7384243,0.349978298,20.1684055,45.562149,0.39997527,-23.7940044,-34.3885918,0.399972081,-16.4388924,-33.9591331,0.424968749,-16.8141861,40.1615486,0.449965119,41.3997231,-16.2979984,0.47496146
540,-29.9368534,-7.39113921e-06,0.29998365,71.1440659,-11.672492,0.399981052,-23.346981,-6.75180626,0.349978298,20.2091293,45.6606216,0.3999753,-23.8481197,-34.4625397,0.399972081,-16.4812279,-34.0337639,0.424968749,-16.8561535,40.2514763,0.449965119,41.4867859,-16.3336182,0.47496146
541,-29.9980736,-7.4062541e-06,0.29998365,71.2905502,-11.6968784,0.399981052,-23.3970261,-6.76518822,0.349978298,20.2498531,45.7590942,0.3999753,-23.902235,-34.5364876,0.399972081,-16.5235634,-34.1083946,0.424968749,-16.8981209,40.341404,0.449965119,41.5738487,-16.3692379,0.47496146
542,-30.0592937,-7.42136899e-06,0.29998365,71.4370346,-11.7212648,0.399981081,-23.4470711,-6.77857018,0.349978298,20.2905769,45.8575668,0.3999753,-23.9563503,-34.6104355,0.399972081,-16.5658989,-34.1830254,0.424968749,-16.9400883,40.4313316,0.449965119,41.6609116,-16.4048576,0.47496146
543,-30.1205139,-7.43648388e-06,0.29998365,71.583519,-11.7456512,0.399981081,-23.4971161,-6.79195213,0.349978298,20.3313007,45.9560394,0.3999753,-24.0104656,-34.6843834,0.399972111,-16.6082344,-34.2576561,0.424968749,-16.9820557,40.5212593,0.449965119,41.7479744,-16.4404774,0.47496146
544,-30.1817341,-7.45159878e-06,0.29998365,71.7300034,-11.7700377,0.399981052,-23.5471611,-6.80533409,0.349978298,20.3720245,46.054512,0.3999753,-24.0645809,-34.7583313,0.399972111,-16.6505699,-34.3322868,0.424968749,-17.0240231,40.611187,0.449965119,41.8350372,-16.4760971,0.47496146
545,-30.2429543,-7.46671367e-06,0.29998365,71.8764877,-11.7944241,0.399981052,-23.5972061,-6.81871605,0.349978298,20.4127483,46.1529846,0.3999753,-24.1186962,-34.8322792,0.399972111,-16.6929054,-34.4069176,0.424968749,-17.0659904,40.7011147,0.449965119,41.9221001,-16.5117168,0.47496146
546,-30.3041744,-7.48182856e-06,0.29998365,72.0229721,-11.8188105,0.399981052,-23.6472511,-6.83209801,0.349978298,20.4534721,46.2514572,0.3999753,-24.1728115,-34.9062271,0.399972111,-16.7352409,-34.4815483,0.424968749,-17.1079578,40.7910423,0.449965119,42.0091629,-16.5473366,0.47496146
547,-30.3653946,-7.49694345e-06,0.29998365,72.1694565,-11.8431969,0.399981052,-23.6972961,-6.84547997,0.349978298,20.4941959,46.3499298,0.3999753,-24.2269268,-34.980175,0.399972111,-16.7775764,-34.556179,0.424968749,-17.1499252,40.88097,0.449965119,42.0962257,-16.5829563,0.47496146
548,-30.4266148,-7.51205835e-06,0.29998365,72.3159409,-11.8675833,0.399981052,-23.7473412,-6.85886192,0.349978298,20.5349197,46.4484024,0.39997527,-24.2810421,-35.0541229,0.399972111,-16.819912,-34.6308098,0.424968749,-17.1918926,40.9708977,0.449965119,42.1832886,-16.618576,0.47496146
549,-30.4878349,-7.52717324e-06,0.29998365,72.4624252,-11.8919697,0.399981052,-23.7973862,-6.87224388,0.349978298,20.5756435,46.546875,0.39997527,-24.3351574,-35.1280708,0.399972111,-16.8622475,-34.7054405,0.424968749,-17.23386,41.0608253,0.449965119,42.2703514,-16.6541958,0.47496146
550,-30.5490551,-7.54228813e-06,0.29998365,72.6089096,-11.9163561,0.399981052,-23.8474312,-6.88562584,0.349978298,20.6163673,46.6453476,0.3999753,-24.3892727,-35.2020187,0.399972111,-16.904583,-34.7800713,0.424968749,-17.2758274,41.150753,0.449965119,42.3574142,-16.6898155,0.47496146
551,-30.6102753,-7.55740302e-06,0.29998365,72.755394,-11.9407425,0.399981052,-23.8974762,-6.8990078,0.349978298,20.6570911,46.7438202,0.39997527,-24.443388,-35.2759666,0.399972111,-16.9469185,-34.854702,0.424968749,-17.3177948,41.2406807,0.449965119,42.4444771,-16.7254353,0.47496146
552,-30.6714954,-7.57251792e-06,0.29998365,72.9018784,-11.9651289,0.399981052,-23.9475212,-6.91238976,0.349978298,20.6978149,46.8422928,0.39997527,-24.4975033,-35.3499146,0.399972111,-16.989254,-34.9293327,0.424968749,-17.3597622,41.3306084,0.449965119,42.5315399,-16.761055,0.47496146
553,-30.7327156,-7.58763281e-06,0.29998365,73.0483627,-11.9895153,0.399981052,-23.9975662,-6.92577171,0.349978298,20.7385387,46.9407654,0.39997527,-24.5516186,-35.4238625,0.399972111,-17.0315895,-35.0039635,0.424968749,-17.4017296,41.420536,0.449965119,42.6186028,-16.7966747,0.47496146
554,-30.7939358,-7.6027477e-06,0.29998365,73.1948471,-12.0139017,0.399981052,-24.0476112,-6.93915367,0.349978298,20.7792625,47.039238,0.39997527,-24.6057339,-35.4978104,0.399972111,-17.073925,-35.0785942,0.424968749,-17.443697,41.5104637,0.449965119,42.7056656,-16.8322945,0.47496146
555,-30.8551559,-7.61786259e-06,0.29998365,73.3413315,-12.0382881,0.399981052,-24.0976562,-6.95253563,0.349978298,20.8199863,47.1377106,0.39997527,-24.6598492,-35.5717583,0.399972111,-17.1162605,-35.1532249,0.424968749,-17.4856644,41.6003914,0.449965119,42.7927284,-16.8679142,0.47496146
556,-30.9163761,-7.63297703e-06,0.29998365,73.4878159,-12.0626745,0.399981052,-24.1477013,-6.96591759,0.349978298,20.8607101,47.2361832,0.39997527,-24.7139645,-35.6457062,0.399972111,-17.158596,-35.2278557,0.424968749,-17.5276318,41.6903191,0.449965119,42.8797913,-16.9035339,0.47496146
